tx_hash,tx_sent_time,tx_mined_time,latency,gas_used,block_num,block_time,num_tx_in_block
0x696aa298c7bc4e2a3f395efd030b461de628ff723912c992e1ad22b79e4c2f63,1699975859,1699975863,4,86603,247,5,30
0x532581b61e67aafff9c90a9df4f65f1823f92dd8df42710e6f3e0203132a6a6a,1699975859,1699975863,4,86591,247,5,30
0x2f5157904f2f8b43468401103ed3c1e027f503852aa0fd5d5a8332626c98d7a6,1699975865,1699975868,3,52943,248,5,16
0x8d746889ea9f2f0c87ebba3a44f2ef2a7d3c11b016e1826bad17ba58e857313a,1699975865,1699975868,3,52871,248,5,16
0x7feffdb05fa00c17151fc5ad1c1141297ad32b435ed9530b84188818fe3b7c99,1699975866,1699975868,2,52895,248,5,16
0xec2d9370b85837a4d4a7947f52364b3f9a9f9baf93cd9ef692e75ff51afecfd4,1699975866,1699975868,2,52979,248,5,16
0x4856a12624e0a16c71bfe52554828becba1149ba2478fe4640ef5750c5728c59,1699975866,1699975868,2,53015,248,5,16
0x9ddfa87bfe719cbd168f1c6a76bec6050765265f789c28347010558247822d8b,1699975866,1699975868,2,52967,248,5,16
0x1d778d1cfe00ac37e9c9cd1a574d23fc4c05ca873ca2f6629a1fd186c46ccda2,1699975866,1699975868,2,52967,248,5,16
0x40e53ff6322c20a887dbd6eb2c5ff27db570bd26e99b07e6a43fcf5690bfd30e,1699975866,1699975868,2,52919,248,5,16
0x816f94cefcdda34a448c310529e1fec4efb7277aa16e5b87d7b60e8057a40fdf,1699975866,1699975868,2,61403,248,5,16
0xad3e1f2fde1c9865f78400b46f541de59919eaeae0aa5fcb4614755ab13b81f7,1699975866,1699975868,2,61343,248,5,16
0x7837f334e5d5d1d3427d7b47cf982c22e4af7509d1c5345248091e2059b72b85,1699975866,1699975868,2,52979,248,5,16
0x36acd2b6197ab532047ea01ea852cf08390bae8ce8c826d28a7a0c8208e47f64,1699975866,1699975868,2,52967,248,5,16
0x8f711fb01a9de81bd090848e2ad6c816e5f3f131d28936bf0a74f933602d6b00,1699975866,1699975868,2,52991,248,5,16
0x706db1c467bdd38c0fe22dcea705079b9c6068cb342775c645a317e95ee01604,1699975866,1699975868,2,53027,248,5,16
