tx_hash,tx_sent_time,tx_mined_time,latency,gas_used,block_num,block_time,num_tx_in_block
0xcbf5ef0aff6a34f25e831131f338b64daa10e5ee02d63b29ef8d09b41632fa85,1699975948,1699975953,5,69695,265,5,6
0xd874c931ee2c0c24cce91f21814323d7d4c4e99bc47e335818e933bdb9fb33ba,1699975950,1699975953,3,103990,265,5,6
0x0b9b2a021a7ef48168e029d34635a5f91918fa0430c98e055b05692b3e143191,1699975954,1699975958,4,62803,266,5,27
0x52aa29e4d8562c661b93285e1a1021239753f62807e70cd504058e997aaec229,1699975956,1699975958,2,61393,266,5,27
0xb24004dee8df91788dbdb26eb7743872d01200b935c7cf3bb3b301aa624f73ce,1699975958,1699975963,5,68285,267,5,18
0x2a4bd5f09d47246f464492858b92f01acd9af34158299d6aa23f33464f014883,1699975962,1699975968,6,58603,268,5,15
0x373e14ea0f0a27b8a94d813668530fc63b97a89adc19c4fc35d18bd9f943cf81,1699975964,1699975968,4,101249,268,5,15
0x4f48408d16a9ccb08f7bc33fd1f4921dd768c05c702c50e880d4b373ce8966bc,1699975966,1699975968,2,64085,268,5,15
0xa8799574630c26de3056d8228a6b992740e3150341901d0489b78df21d48301d,1699975971,1699975973,2,62803,269,5,30
0xf0bc6862a91a3d0afbed068183e5c12c4beef418953f1b3776d8bd8440bdf13d,1699975972,1699975978,6,69695,270,5,7
0x1f79e9d5d02288f9389dacf9052cfc7170af425956ad8b2b6526df7a2db589b4,1699975974,1699975978,4,103990,270,5,7
0x644cc1483b9add1073d09f73268559ce1636e4e67afe191935b0f7cbc0eb80b0,1699975979,1699975983,4,62803,271,5,26
0xe39a312f573a052f9f7b010310acdd405c4449edf55aabba3a7afe3cafb21d74,1699975981,1699975983,2,61393,271,5,26
0x506885f809e3f058a82cc8347380e29b200fc0ce4a3aa7f8f5577d353e222e69,1699975983,1699975988,5,68285,272,5,29
0x5735493aad4b7ffcc68b6285319cebd15efc90345ce2b421335cb62e632e4684,1699975988,1699975993,5,58603,273,5,3
0x0d51f60a7da2501bddcf349fa17da1a8a3687f6548c141cff0db6aa8695975b9,1699975990,1699975993,3,101249,273,5,3
0x4c15f53fb54d9d4f93ede93dffeda6e4b12cf6aebabdfb4ce9b70f1ba860f9f4,1699975993,1699975998,5,64134,274,5,17
0x937ca01fe373f6b3c3608c5961a86099f6cc9420bb44154137f55ba4eb680b61,1699976000,1699976003,3,62803,275,5,14
0xf7c592c5afc3d6c7f3b3a7c99991c1c978de5f73ea22bb53996b3498535d624d,1699976002,1699976008,6,101249,276,5,2
0x947cd9a9031d28f3b453aceb780239d1f7684f52dd4127c817fa70fec524709e,1699976004,1699976008,4,64134,276,5,2
0x9537f0d0dc03d20b01a405f5f676bd69a531f70170de064b2588fcb9d9a4d068,1699976011,1699976013,2,62803,277,5,30
0xe09611fc5f744674da03c02e8e37b31c216f37c9bb483041d9c38fdef0cdcc40,1699976013,1699976018,5,101249,278,5,2
0x61f9b5f46df0e4e68a3c86b7fd2622d009db32fbe4328bbfcdbc23ac2962dd12,1699976016,1699976018,2,64085,278,5,2
0x90a4b47d53a7a527ee83e0b0b8d89d50eeb583dcc36bac44847e2a0b4e068ba4,1699976021,1699976028,7,62803,280,5,3
0xaa5cb6df5c89899fbe70ecc58049b030517abdd8c916c27eab34b89e82dcb7d7,1699976023,1699976028,5,69695,280,5,3
0xdb5d9f7187ba064a104def880b9c2a52d05a4f7b85b0514f27e61ee85b6eed57,1699976025,1699976028,3,68285,280,5,3
0x48ffbf71d8cc430788bcbdf804e91ebaec536ea5367cc9d224082a9579c53168,1699976029,1699976033,4,62754,281,5,30
0xdf14c8a86a30ffc8ba58d350565ad414b3d3dd452244d839395cdcf200f74842,1699976031,1699976038,7,65495,282,5,30
0xcd3a12bc50d5433e2900fe621f4b4933f858348899b5d3cd955358cfdfd0afad,1699976033,1699976038,5,103990,282,5,30
0x6bd9ea19fa1e49bf83e02e53f4b06ed9a035a8b1fad66cd0428f08a444b1d351,1699976037,1699976043,6,62803,283,5,3
0xa22337ef5663c14b256ce6e2f382c9a40afd0d5fa251ba7245fb5373020bcc50,1699976039,1699976043,4,69695,283,5,3
0x7b6a7407780f8979ae151daaefe284ccaf7b0141ae5575b40208463784555ab4,1699976041,1699976048,7,103990,284,5,31
0xed2b8eaa1f5a17d8efb7c286fe3266b48c72147ab882c755d0296d4fa4905e67,1699976045,1699976048,3,62803,284,5,31
0xa37291923162a5ee0dc9d506a661f7158689ad6676b77d6bbd97da6fdc3a3f83,1699976047,1699976053,6,69695,285,5,16
0x3e0681b90db73fae71ece56ce0b30455b43a41e5a487554c60f4fdf81a0b77dc,1699976049,1699976053,4,103990,285,5,16
0xa61d2c2be3b42235704da8ddcdb19afaf21089e405308f6153ddb84615971888,1699976053,1699976058,5,62803,286,5,17
0xc158c66d492b72c57885cc69ab09b12472409114b98794382e13d81996eecb90,1699976055,1699976058,3,61393,286,5,17
0xf354761165b0288ecf8025e1e39a97c558a9b717ab33e6128c69043e775251ad,1699976057,1699976063,6,68285,287,5,30
0xbf179860c9b3e467c2ec5a2405a3401b213085ff5a76515cdcd1d4931e1379e0,1699976061,1699976068,7,58603,288,5,3
0xc3c2fae4e6d3a6a3474ff5161f12a10eb53b7b4a71d2333d9555c05f7ed04e43,1699976063,1699976068,5,101249,288,5,3
0xe89913c3dc4bc7f8773e5e194843a99a676ee5c22196f285359516f1d077d551,1699976065,1699976068,3,64085,288,5,3
0xb31cfa3739b6b011ade935e4bdad0a84d20317204550aa62710bc846ad9acc7e,1699976070,1699976073,3,62803,289,5,30
0x6c6f7af256632d898e1608106d64b051b5d0286251c065911879b78e85d80022,1699976072,1699976078,6,69695,290,5,21
0x4270c02850e3d4ab5464936962804a9028667020bede5ca1a9fbe3061bf1526c,1699976074,1699976078,4,103990,290,5,21
0x862c279f635d038d565c1d09c7ab32d1810a9ca3cb6ab162efdbe59f8ffc7170,1699976078,1699976083,5,62803,291,5,12
0xb100455a2fb811bcc256edff5a2461b120c17faf0547bf9ce1a2f2761672419b,1699976080,1699976083,3,69695,291,5,12
0x4f71839b3dcaa29538093e8bdbeaa3bbc0283a1f51d87a9518d4d4f1e5687efe,1699976081,1699976088,7,103990,292,5,31
0x4e7458d68b0051f1650da255fb8cba48baa475fde152e939d714ec0754b83862,1699976085,1699976088,3,62803,292,5,31
0x993bdac067810a3021a260d2f6791cd5e361b6aa1d4c6a8897e29f1113eeb4fe,1699976086,1699976093,7,69695,293,5,29
0x84f5d1afef6c8465ac4eb3fb560c619448b11a9d870ae82b48979a9485d980e1,1699976088,1699976093,5,68285,293,5,29
0x3431dfc5357c606a53f68f8bc7604a5fa2dd4a10573ca42a97e876cfcfd60993,1699976092,1699976098,6,62754,294,5,4
0x28694468fee2f9e2d966100fe46b917a9f3955cad29fda5a60c86c50cd392b65,1699976094,1699976098,4,65495,294,5,4
0x896f187a75fcd2f72dd867f01088212c8f888211b70b39fbc65e0b728a2d522e,1699976096,1699976103,7,103990,295,5,31
0x38c7f197ceae3d5b904b48940df418fdb65cead469cce352c0d39dfee5a4102c,1699976101,1699976103,2,62803,295,5,31
0x11b3083da5f2bcef22c72357b0959eb7342266affb0171424e84969a7d6d4bb1,1699976103,1699976108,5,69695,296,5,12
0x3644b39c61c966c2a2ab7ecaa7ed0dc74f4bc41b202085b682976d3030450358,1699976104,1699976108,4,103990,296,5,12
0xa1949273a1b43f69b1b2a5cabe5fb811c03c2fcb260f3f29e5e274567063a1f1,1699976109,1699976113,4,62803,297,5,21
0xb8d614a341e6923ce9d6d8e009001199e7cd925e72194bc1549f04af58c623c3,1699976111,1699976113,2,61393,297,5,21
0x1996cfedf6ea5f942ff0d411675cacc053b8336a5e65a8196c8a6553ecb10929,1699976113,1699976118,5,68285,298,5,30
0xec92c406eedfe1d31a8d0631ef3881642853e9a2ad098c27718e8459bc914a2a,1699976117,1699976123,6,58603,299,5,3
0xa018ccbf8ba91df94071a8dbcf660092070b2ad69b6c25cf20843c82a33b8304,1699976119,1699976123,4,101249,299,5,3
0x4bf6b6bce9b9b7da66d1ee1bfc409512d50d2960a8c2b9719deffaf46001e4e5,1699976121,1699976123,2,64085,299,5,3
0xdab00f3b287b03405c2b38ab0fde80e058cda1b0b775c17675621ea0f99237a3,1699976125,1699976128,3,62803,300,5,30
0xca8a58a0567d0e42c5a2027b007af67b2fd6a1d2b9c2474060756c8bb469a533,1699976127,1699976133,6,69695,301,5,20
0xe88ee1e54e38b0d7a86f067406dcea665b1fb268c3f7b5597fdd406be250f9f5,1699976129,1699976133,4,103990,301,5,20
0xba3e9e4606e9c2f68af366124e8f215b55d5ed7dfc938215a5cd7bb6c804ce99,1699976133,1699976138,5,62803,302,5,13
0x3514e229d87a79322b1e200324207255e5dd8ebff668673bdd49e79234ec0248,1699976135,1699976138,3,61393,302,5,13
0x6bbf647adc4938d2521bbe5ce49d0c473233aca3b5b73cbdbf03e972603e73f3,1699976137,1699976143,6,68285,303,5,30
0x8f3732f93fac50f5f1ea9399d3b31bbd84af2ab669143d5bc347ece73bc7d28a,1699976141,1699976148,7,58603,304,5,3
0xba36eeb08765e28ad39d6a4c86085463526eacddb4d550a7ece27ef991cbfbe4,1699976143,1699976148,5,101249,304,5,3
0x0fd42ca7dd91d9fb66d6bdd6d1bd0237bfa95895c13f88f4e32535d6c2f47b1a,1699976145,1699976148,3,64085,304,5,3
0xdb110236bd288294cf0846297f0600d5f644447532d84e6490e846c0470ff36e,1699976149,1699976153,4,62803,305,5,30
0x0cd73f0f7221e7d36d25f1045ad24609681465fb0d92fd900b348ce8a494e4a9,1699976151,1699976158,7,69695,306,5,26
0x410b5594d07bf2ec959664d0a7248f7e13db156bf4be5576d8a35a7454f9edbd,1699976153,1699976158,5,68285,306,5,26
0x09e33d324395eb303d1847e5b6ed1c67c8a7a8f0eccd894fd5cc97da15c20f49,1699976157,1699976163,6,62754,307,5,7
0xbc7a8c09dc4214e3abcba9126a4d9813e284d144c0d71833d8114b9b3497b6a3,1699976159,1699976163,4,65495,307,5,7
0xcd2fe5f1b5b39e8b0fad32c63c943bd93830bb80dbeb056b780a6d0c6acd1739,1699976161,1699976168,7,103990,308,5,31
0xa6eeb13767142e55a9a3243cc8c2810263f36597ee893e1b12b4002928933186,1699976166,1699976168,2,62803,308,5,31
0x3ce0f5a8ef57164165f39199f059e9868386dd5b2e7db6b1ef4ee18c747a379b,1699976168,1699976173,5,69695,309,5,7
0x67c05d050cf1836116c98019101cb9f3dce252d6fa4df7d4fe12737aa4d5789b,1699976169,1699976173,4,103990,309,5,7
0xa6a5af25f46c514aa2c2b4d7d49190fd653e398a0f8436ea97a9145b7ff97634,1699976174,1699976178,4,62803,310,5,26
0x6f9cd80904fd2983086f9186858f10fc1960f61030d072c4a3771057c131e507,1699976176,1699976178,2,61393,310,5,26
0xcfb03f49a8160588ed426d794f80ad429a22633b5346295e2cbb2a513c361294,1699976178,1699976183,5,68285,311,5,25
0x8dc8537cfab8d92a5290a1c0c4fc6fceec9ff1d7203c0d2a104fa8adbbe6eafc,1699976182,1699976188,6,58603,312,5,8
0xc7f6b7ae6d151cb08a35d790f0d3e475a7708980ffff1ec88a902d653342f19f,1699976184,1699976188,4,101249,312,5,8
0x1e3f13c5af711271bce6e122965081500a0061ebd4616be8e21e4a18af0ec1dd,1699976186,1699976188,2,64085,312,5,8
0x1ddfa7c8fd01f1c7117b7649ab9923cf597bb752f05fbc5a4c7d2c2afd6273ec,1699976190,1699976193,3,62803,313,5,30
0xdd193e4128e76c5d995190699682c4c93000916921dc63b44247b9b470c4f7fa,1699976192,1699976198,6,69695,314,5,10
0x83b52d794d934393dd6e12241f1da5395d96985e813e8c038ac15c6500f8e112,1699976194,1699976198,4,103990,314,5,10
0x20d1f58132c23ddfe9b11ee5bfb1cd1d1cce796dceb7d87c4d550c6956640da3,1699976199,1699976203,4,62803,315,5,23
0x69215fd6c28047d5014d7f54f405357b1e147e81c30724e10325f9ff789d2913,1699976201,1699976203,2,61393,315,5,23
0x931bc5659647ec315d3588e2ed54d4cd20ab13cf115d75bfe5026bba6e9a42e8,1699976202,1699976208,6,68285,316,5,30
0x58013adebd679fb9567435e54cd1e62113e1784dd351d2d4af45d4b675574941,1699976207,1699976213,6,58603,317,5,3
0x1e8fe36e759e3ddc7707cde5a7a73e774d96b8326a00b69b9cb34a2200a28c8f,1699976209,1699976213,4,101249,317,5,3
0x0b415154810ffb81f612cbcb096db518e05edb3c21161a957cb917d358e4daf3,1699976211,1699976213,2,64085,317,5,3
0x63c4050a3d026fda0f8b584ab3755010179c4f00b4fe07eeb65966d8e85a2d57,1699976214,1699976218,4,62803,318,5,30
0xb09f224c562a2c2376d73095a8a487fbeff9a3717f7a50434f98af4566275e99,1699976216,1699976223,7,69695,319,5,28
0x579d872daaa1f1e05e49332ca8f5171d05861cc419028577bf92fec305b9d9b1,1699976218,1699976223,5,68285,319,5,28
